,Unnamed: 0,League,Season,TeamId,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Score_against,FGM_against,FGA_against,FGM3_against,FGA3_against,FTM_against,FTA_against,OR_against,DR_against,Ast_against,TO_against,Stl_against,Blk_against,PF_against,FGper,FG3per,FTper,FGper_against,FG3per_against,FTper_against,Possessions,Possessions_against,OEFF,DEFF,NET_EFF,eFG,TS,ORper,DRper,TOper,AST_TO,3P_Reliance,FTR,STLper,BLKper,avg_rank
16,16,M,2003,1120,0.18391720313237064,1.046056828416015,0.9865796085059072,0.9363269043824028,0.9096281963171974,0.9079097644358504,0.9460082744099368,0.4986774603583558,-0.397191050487933,-0.035672413334788315,0.6835239260745274,0.5557393011736461,1.108717917255988,-1.5001761324025158,0.015142170265524571,1.0290959095031444,1.0140308057067409,1.1835176141098795,1.1529346697333038,0.8594823359466204,0.8713115352485354,0.5780139712106611,-0.5938021544511177,0.5441282023104403,0.4917853770291834,0.7587117963924339,-0.8281990328023304,0.2251974806120761,1.0735286466895122,0.4142369704328382,-0.7828600670293533,0.19034871802018513,0.29741682468599173,-0.49218947245244665,1.4116525067724988,1.401920517217328,0.7168424269409898,0.7175486103108979,-0.000706183369908131,1.5348181409307426,0.3606770879709292,0.5265671620692781,0.4762219971221248,0.7614599303564539,0.9230428567044785,0.9220018217229866,0.9588767761403337,0.7735813927523951,1.3690839781076185,0.13126897869861967
17,17,M,2003,1122,-0.7998509552276547,0.901114833264065,0.9104520780341256,0.8985482836833804,0.92808444665291,1.0505484854909024,1.0759269018870758,-0.4471043052303763,1.0171285570175232,-0.8320938621308633,0.3084290508758637,-0.23206771633635914,1.6583681597596398,-0.3748543142982387,-1.6076509618047619,0.927422961594448,1.0000752642743158,0.9466027537825352,0.9760139428216948,0.8135611671172587,0.8186753005443446,0.19612265466548334,-0.28532321387338816,-1.0263042298009237,-0.49632626385858125,-0.7234595528499812,0.2581090247479612,1.0186586729219824,-0.1508601519183073,-0.34565942308606495,-0.4534852851042123,-1.442102452353821,-0.5380278102410255,-0.27180898245514135,1.4805351196483585,1.282434686066031,0.6319541932213832,0.7015729205085178,-0.06961872728713459,1.4832070876498562,0.33805097142544066,0.48775775148137573,0.5113401429772835,0.6984908425885146,0.863080406280047,1.0193666081325847,1.1817501742763312,0.6460893206370423,1.6779771652883997,0.2882500296873498
18,18,M,2003,1123,0.8317327587578842,1.071612337514949,1.1189981204174693,0.9230652413501887,0.971386761616578,1.0908856614457,1.0616324714752683,1.3572676038800024,-0.36908754880910155,-1.4115789111069965,-1.10742086220275,-1.243002933012396,-0.7176172849056246,1.8448921666035047,1.5995550022425062,1.057473620992687,0.9965449330467652,0.9520141361572628,0.9254333712215228,1.3637871104278454,1.3440502942539594,-0.06774785954830216,1.605193734194062,1.3942187728891633,0.04882499358193325,-1.2407239244925912,-1.336745050581506,0.8872263352625759,-0.7078605077739374,-0.5682521765600717,0.5560796676526419,1.053802190723935,0.32980138270246034,0.3575508494071181,1.2834870716209827,1.603368107366566,0.8275717364022295,0.6920796851517236,0.1354920512505059,1.3701050343302335,0.3348359613591905,0.508361921970886,0.4925225955523719,0.6858059393767544,0.9316287257421442,0.8680861423200413,0.9487348120649217,0.609837803704364,0.6814700160727026,0.48349100614669505
19,19,M,2003,1124,-0.127478023105038,0.9555644235289332,1.0044157993941247,1.4968450499391524,1.509022920659024,0.8905666964114166,0.839313644879384,-0.5542625977754059,-0.566859621154426,0.5545914983377225,-0.7382091393385716,1.1964319768134382,-0.5816493079017518,-2.0233711951866917,0.316817127865102,1.1169834961879646,1.0230004283349416,0.928580295738879,0.9342101519823092,0.7590633199381807,0.7855743376543396,-0.5390773119750975,0.8445064448875798,0.8755455845839283,-0.40286152261283636,-0.7786872303456809,-0.6385022285298557,-1.9047905625105577,-0.8170352639029926,-0.050589788401779766,1.2175864574005009,1.6270978229289883,-0.18256439971779714,-1.0986849336849436,1.3711819797372669,1.37636562932315,0.7203859893522035,0.7452185042527043,-0.024832514900500757,1.696495564413039,0.3595291409303537,0.4608267512196712,0.5008576489107278,0.6712165917598836,1.158294483051042,1.502388673664118,0.835623698258896,0.8767623394405436,0.8028052967273968,0.32228021465367584
20,20,M,2003,1125,0.23757791919205598,1.000001164603065,0.9485967578265616,1.2309649222593777,1.1736956050569802,0.955099261964088,0.959116922305206,-0.857377660703054,0.23896500349222458,1.3483301744109522,1.1595906979017852,1.1508611172924679,-1.3889776983699054,-0.06974644382851765,-0.467749105312567,0.9631556636386556,0.9880638026287244,0.992032929687887,1.0438159992505638,1.0303384946573202,0.9811800541183588,-0.7479951843512076,-0.9720351809100579,-0.05423055829608978,0.23662759045253937,1.1824481686991046,0.7096591409238584,-0.15824795415098522,0.9677150771919968,0.6557446663265317,-0.07055213939800652,-0.5571104678177589,-0.8251893612127927,1.4224516992888747,1.615608802703662,1.5267936679486784,0.6289235274596465,0.6381589592218052,-0.009235431762158686,1.7030246123064694,0.37067280952066145,0.4875715760823334,0.52173328583409,0.6973656478626032,1.0343404884921266,1.2372966651774864,1.0110902387045348,0.7392658530211196,0.5759676895923908,0.4979105760476807
21,21,M,2003,1126,-0.9560459729794256,0.9531373236494092,1.0133205222682389,0.8888750823667722,0.8971797189301577,0.8486878969725549,0.8368293581949847,-0.1830456201022138,-1.278115887938372,-0.7910539974673054,-0.04169001080690578,0.7424878919690078,-1.193013606259715,0.22550562507884048,0.2533286060510298,1.0330020752415714,0.9776405917543568,0.9507714831241542,1.00032173243773,1.0491436485388854,1.0257871505833545,-0.4338352796120647,0.25595090960052963,0.27531581039728825,0.3694255501615301,-0.06498519878904248,0.28749146424672295,-1.3646071607126067,-1.003716705595999,-0.06532590229190399,0.2918735835509899,0.9696216924774358,-0.8240824329215957,0.6006410381776026,1.4042282444410594,1.5205639384867862,0.6576678261422841,0.6718147674329628,-0.014146941290678616,1.3792031584482598,0.3342376876582721,0.4858275289249044,0.4837672171607416,0.7093424831069638,0.9012149548346591,0.8853859161185159,0.8258288861275676,0.8005401833888433,0.6014569601706146,0.9596252042772402
22,22,M,2003,1127,-0.5144106380706096,0.9718743709971464,1.0143168225081278,1.203346404187494,1.1804720291877355,0.8098671102315239,0.8114640253650923,-0.027255297188169315,0.5666013892687469,-0.8134842203062386,0.23305551771032806,-0.6589267262787719,3.0699119569319793,-0.5136241052835858,-0.8773894608953533,0.9340119429081278,1.0227217749211304,0.874064602498824,0.8623287421733713,1.0622054168755846,0.9951775929574328,1.3314639235179286,0.35083019820388484,-1.73893278950244,-0.41751233607134863,-1.2270397987440769,-0.8435274128450331,-1.0986341844953535,-0.6991260269302455,0.2903463353541175,-0.026709530766234082,-1.7050030603631583,0.10696257664728841,1.941158138415078,1.4027445465431145,1.2778979775948063,0.6827824873018258,0.7414698724781162,-0.05868738517629046,1.5513373515781204,0.3492039714413498,0.4892745190474721,0.4769480772491376,0.7313850283225187,0.8722430669471319,1.1638099684364411,0.8000104182030264,0.6295913671714674,1.954307009894304,0.6408565789994514
23,23,M,2003,1128,-0.5250552424392411,0.892797188671328,0.8987679013678206,1.2360187703076488,1.229715274765807,1.0399124633336532,0.9837446056474144,-1.0231264522565937,-1.3062074790489437,0.10177537770936938,-0.19617361302209443,0.07881599497615117,0.30413932986869857,-0.2678365320891652,-1.5091473574084096,0.927755344877962,0.9485317346408316,0.8528936624141181,0.8405024166131545,0.8800920403272208,0.8499515140813053,-0.8189950695580116,-1.5271859041081524,-1.487072261687926,-0.17034570248365258,-0.8411224438611632,-1.765964834133017,1.325214311403813,-0.08816018686345975,0.11332399246400336,1.139228274075164,-0.49544727993450455,0.12367095710549032,0.9822640943646518,1.4517720453474796,1.386893895130631,0.6591556901484675,0.6533804011806484,0.005775288967819092,1.6809752234429822,0.35931685402933256,0.49405466475862037,0.4934728469171226,0.6745444831752707,1.030743776750132,1.3682234010519545,1.0945479963740017,0.6957132540291527,1.2145589863963056,0.6113445259354342
24,24,M,2003,1129,-0.7140763830075916,0.935378229260464,0.9995454565622668,0.8469956729223965,0.999919096306716,0.9982702041870966,1.0044313647787253,-0.1480215954206557,-0.5175400028201738,-1.1588967552065443,-0.14548971829141846,-0.05086117450593585,0.3023355644202885,0.08334382060119068,-0.7341485466510844,0.9209679452056512,0.9392228090109468,0.8142150179055325,0.8329306597770885,1.143964556957526,1.088375071242671,-0.4925678166088867,0.8892074375983365,-1.8549658366236585,1.1863735875310393,-0.23080317638874134,1.5339068355971477,0.062650659353201,-1.087105197887951,-1.8500338925831772,-0.10894820319480554,-0.449412136386123,-0.42501813945826933,1.4517474058625959,1.448150858960139,1.6155478129355394,0.6506802326188812,0.5923062727210104,0.05837395989787075,1.3594940148047294,0.3268422608944414,0.4744323748633731,0.5005928594740509,0.6800359703542258,0.8648062980223978,1.000373809657176,1.004888130083911,0.6820545971837536,1.0915218970236322,0.5716426434747204
25,25,M,2003,1130,1.8802324814448894,1.1438662353361482,1.0488686112747876,0.983254986877246,0.9748734210635492,1.2064808532346176,1.2078622870482645,0.823151424170642,-0.6870616773276179,1.9331442956502174,-1.2114922285897818,-0.0856298017648392,-0.7123625316411011,0.03249043924162807,1.4252533159528409,1.1252813073747625,1.0673406429509864,1.035335695969878,1.0308031865313116,1.0583834500096256,1.0207545592118652,1.612279879394923,-0.6503888092433407,0.9147796124220599,-0.5061672368542909,-0.021990303852815085,-0.46494438253849735,0.9722554414019634,1.5991864754607292,0.15644650658410134,-0.01043877345938311,0.9259190530350816,-0.02887319353539942,1.0244290450459872,1.3390227417762661,1.2946082114370259,0.8539812393771025,0.8483254304659973,0.005655808911105176,1.5592932338655872,0.3617920734994537,0.5379064678356859,0.44737648042783634,0.6489131382840089,1.4253871133971474,0.9294523742861319,1.151585884127314,0.7331758872176162,0.7286478796741765,0.14962989770587468
26,26,M,2003,1131,-0.13040007430443193,0.9586995333816256,0.9669454125409904,1.0366149725614555,1.0267380375321185,1.0653535152130202,0.9876536181045772,-0.6407521583296805,0.47510527077444636,0.10120051612850818,-0.8698454234469354,-1.2487869136320993,0.2344371600245925,0.8353882559237971,-1.448595330318718,0.8647718047437847,0.9260783353377536,0.7767882562403574,0.8752334018534084,1.1733312073798072,1.2060048652388466,-0.9023256694730082,-0.2973509770816493,-1.1542175136420534,-0.7027905621483779,-0.45318035050161887,-0.42479649135382136,-0.6796514317116301,-0.12086997943484983,0.16914283505338465,1.5651291098874494,-1.321834240217069,-1.752187511109084,-0.8985894526784474,1.3964332241614872,1.4643707979880707,0.707197188369184,0.6215180614654316,0.08567912690375235,1.5274978302870232,0.35231697697293207,0.4808987290121603,0.5302344207778744,0.6488315285162614,1.1139781680345582,1.0618366085775224,1.0214161061162375,0.5598007252850672,1.1057087317121213,0.3905328455183411
27,27,M,2003,1132,-0.8841072702801207,0.844409967041807,0.8733180525389572,1.0453423023147597,1.008562355124944,1.1397658590234832,1.0921025623253384,-1.630875216260059,-0.14046328005407382,-0.3786412143926159,1.3042292550483685,0.3628988525909782,-0.21914203790680895,1.1054190956377314,-0.2748055663158221,0.9380284096077124,0.9634969771628497,1.0887640471826812,1.1176687962411904,1.1123493171178955,1.085214303374958,0.11018486967230565,-0.14752870163743573,-0.3763910643492032,-0.04996497910738308,1.2409435596161176,0.2008782786524542,0.3546092571954335,-0.5473929181638283,0.502633861475536,0.8736748979707336,-0.5799532398477221,-0.4750328114365501,0.6678408293662741,1.7197600279942231,1.426404519119041,0.5402471035352291,0.6919262583124018,-0.15167915477717275,1.5653874487361565,0.3431325679557468,0.4380390667933048,0.4924440867342146,0.6642750911974075,0.830958755872401,1.1548625981024867,1.2505209976483587,0.6157065658675861,1.0569928193642748,0.5308833258879344
