,Season,TeamId,avg_rank
149,2003,1267,173.84375
150,2003,1268,25.88235294117647
151,2003,1269,193.65625
152,2003,1270,198.46875
153,2003,1271,319.5625
154,2003,1272,21.705882352941178
155,2003,1273,126.90625
156,2003,1274,140.15625
157,2003,1275,147.15625
158,2003,1276,67.4375
159,2003,1277,34.8125
160,2003,1278,76.59375
161,2003,1279,79.5
162,2003,1280,16.647058823529413
163,2003,1281,22.852941176470587
164,2003,1282,267.46875
165,2003,1283,104.59375
166,2003,1284,230.0625
167,2003,1285,205.75
168,2003,1286,231.28125
169,2003,1287,126.375
170,2003,1288,319.59375
171,2003,1289,320.875
172,2003,1290,248.90625
173,2003,1291,286.6875
174,2003,1292,139.5625
175,2003,1293,122.375
176,2003,1296,119.59375
177,2003,1298,289.9375
178,2003,1299,326.34375
179,2003,1301,50.3125
180,2003,1304,143.59375
181,2003,1305,93.5
182,2003,1306,307.03125
183,2003,1307,182.1875
184,2003,1308,92.875
185,2003,1309,179.5
186,2003,1310,150.375
187,2003,1311,320.6875
188,2003,1313,287.0
189,2003,1314,56.6875
190,2003,1317,249.65625
191,2003,1318,215.90625
192,2003,1319,196.4375
193,2003,1320,201.0625
194,2003,1321,156.875
195,2003,1322,302.6875
196,2003,1323,22.11764705882353
197,2003,1324,186.0625
198,2003,1325,146.6875
199,2003,1326,63.625
200,2003,1328,6.117647058823529
201,2003,1329,27.09090909090909
202,2003,1330,189.0
203,2003,1331,161.21875
204,2003,1332,35.59375
205,2003,1333,132.90625
206,2003,1334,193.71875
207,2003,1335,52.5
208,2003,1336,208.78125
209,2003,1337,143.28125
210,2003,1338,3.4411764705882355
211,2003,1339,214.0625
212,2003,1340,286.40625
213,2003,1341,223.6875
214,2003,1343,149.4375
215,2003,1344,58.25
216,2003,1345,36.84375
217,2003,1346,214.34375
218,2003,1347,293.15625
219,2003,1348,96.78125
220,2003,1349,101.34375
221,2003,1350,98.90625
222,2003,1351,221.46875
223,2003,1352,284.28125
224,2003,1353,120.75
225,2003,1354,209.5625
226,2003,1356,46.53125
227,2003,1357,301.5625
228,2003,1358,116.90625
229,2003,1359,208.6875
230,2003,1360,81.46875
231,2003,1361,106.1875
232,2003,1362,132.375
233,2003,1363,277.59375
234,2003,1364,131.625
235,2003,1365,208.65625
236,2003,1366,324.71875
237,2003,1368,256.96875
238,2003,1369,250.3125
239,2003,1371,55.8125
240,2003,1372,134.375
241,2003,1373,120.625
242,2003,1374,123.1875
243,2003,1375,158.53125
244,2003,1376,88.625
245,2003,1378,115.03125
246,2003,1379,149.40625
247,2003,1380,314.8125
248,2003,1381,260.25
249,2003,1382,110.78125
250,2003,1383,248.15625
251,2003,1384,249.21875
252,2003,1385,73.96875
253,2003,1386,24.5
254,2003,1387,65.6875
255,2003,1388,150.0625
256,2003,1389,246.6875
257,2003,1390,24.235294117647058
258,2003,1391,300.25
259,2003,1392,263.84375
260,2003,1393,13.088235294117647
261,2003,1394,246.15625
262,2003,1395,182.75
263,2003,1396,83.21875
264,2003,1397,50.875
265,2003,1398,323.96875
266,2003,1399,118.28125
267,2003,1400,7.205882352941177
268,2003,1401,89.6875
269,2003,1402,195.25
270,2003,1403,39.6875
271,2003,1404,213.59375
272,2003,1405,146.1875
273,2003,1406,316.46875
274,2003,1407,72.375
275,2003,1408,117.34375
276,2003,1409,57.09375
277,2003,1410,304.0
278,2003,1411,239.28125
279,2003,1412,72.625
280,2003,1414,111.875
281,2003,1415,278.28125
282,2003,1416,133.6875
283,2003,1417,122.1875
284,2003,1418,71.65625
285,2003,1419,247.25
286,2003,1420,302.53125
287,2003,1421,240.34375
288,2003,1422,274.09375
289,2003,1423,52.09375
290,2003,1424,51.4375
291,2003,1425,96.375
292,2003,1426,192.21875
293,2003,1427,259.71875
294,2003,1428,35.1875
295,2003,1429,90.34375
296,2003,1431,293.96875
297,2003,1433,123.46875
298,2003,1434,96.3125
299,2003,1435,103.125
300,2003,1436,153.125
301,2003,1437,74.40625
302,2003,1438,85.53125
303,2003,1439,164.96875
304,2003,1440,275.5625
305,2003,1441,279.3125
306,2003,1442,301.09375
307,2003,1443,56.0625
308,2003,1444,79.9375
309,2003,1447,158.15625
310,2003,1448,11.205882352941176
311,2003,1449,142.3125
312,2003,1450,208.53125
313,2003,1451,58.09375
314,2003,1452,113.21875
315,2003,1453,229.09375
316,2003,1454,48.15625
317,2003,1455,117.5
318,2003,1456,257.0
319,2003,1457,192.4375
320,2003,1458,19.794117647058822
321,2003,1459,208.59375
322,2003,1460,225.90625
323,2003,1461,76.21875
324,2003,1462,15.676470588235293
325,2003,1463,168.78125
326,2003,1464,268.875
327,2004,1102,45.21212121212121
328,2004,1103,174.03030303030303
329,2004,1104,35.09090909090909
330,2004,1105,287.9375
331,2004,1106,251.03125
332,2004,1107,309.0625
333,2004,1108,298.625
334,2004,1110,178.15625
335,2004,1111,238.84375
336,2004,1112,35.25714285714286
337,2004,1113,157.87878787878788
338,2004,1114,156.90625
339,2004,1115,325.78125
340,2004,1116,104.03030303030303
341,2004,1117,155.71875
342,2004,1119,320.53125
343,2004,1120,76.48484848484848
344,2004,1122,98.03125
345,2004,1123,148.78125
346,2004,1124,229.8125
347,2004,1125,92.45454545454545
348,2004,1126,314.65625
349,2004,1127,234.78125
350,2004,1128,153.375
351,2004,1129,61.27272727272727
352,2004,1130,31.647058823529413
353,2004,1131,89.12121212121212
354,2004,1132,183.46875
355,2004,1133,158.0
356,2004,1135,202.53125
357,2004,1137,216.0625
358,2004,1138,122.03125
359,2004,1139,146.06060606060606
360,2004,1140,33.54545454545455
361,2004,1141,277.5625
362,2004,1142,212.03125
363,2004,1143,107.51515151515152
364,2004,1144,314.71875
365,2004,1145,249.125
366,2004,1147,174.59375
367,2004,1148,221.53125
368,2004,1149,307.59375
369,2004,1150,33.54545454545455
370,2004,1151,130.3125
371,2004,1152,215.1875
372,2004,1153,12.416666666666666
373,2004,1154,310.875
374,2004,1155,105.18181818181819
375,2004,1156,298.46875
376,2004,1157,239.9375
377,2004,1158,111.24242424242425
378,2004,1159,248.40625
379,2004,1160,57.484848484848484
380,2004,1161,130.87878787878788
381,2004,1162,273.65625
382,2004,1163,7.5
383,2004,1164,237.71875
384,2004,1165,249.71875
385,2004,1166,71.24242424242425
386,2004,1168,219.25
387,2004,1169,178.6875
388,2004,1170,214.28125
389,2004,1171,320.8125
390,2004,1172,131.84375
391,2004,1173,52.696969696969695
392,2004,1174,140.71875
393,2004,1175,258.125
394,2004,1176,170.0625
395,2004,1177,47.81818181818182
396,2004,1178,95.6969696969697
397,2004,1179,173.875
398,2004,1180,101.9375
399,2004,1181,2.138888888888889
400,2004,1182,160.1875
401,2004,1183,294.71875
402,2004,1184,210.25
403,2004,1185,215.09375
404,2004,1186,128.21875
405,2004,1187,126.57575757575758
406,2004,1189,242.40625
407,2004,1190,64.33333333333333
408,2004,1191,231.15625
409,2004,1192,201.1875
410,2004,1193,118.59375
411,2004,1194,267.34375
412,2004,1196,19.0
413,2004,1197,268.59375
414,2004,1198,306.875
415,2004,1199,39.515151515151516
416,2004,1200,251.4375
417,2004,1201,109.66666666666667
418,2004,1202,168.84375
419,2004,1203,63.303030303030305
420,2004,1204,125.75
421,2004,1205,278.84375
422,2004,1206,87.75757575757575
423,2004,1207,136.84848484848484
424,2004,1208,54.121212121212125
425,2004,1209,117.63636363636364
426,2004,1210,10.722222222222221
427,2004,1211,6.333333333333333
428,2004,1212,296.4375
429,2004,1214,276.3125
430,2004,1216,269.28125
431,2004,1217,310.0625
432,2004,1218,83.81818181818181
433,2004,1219,216.125
434,2004,1220,152.25
435,2004,1221,205.65625
436,2004,1222,200.4375
437,2004,1224,316.5625
438,2004,1225,165.28125
439,2004,1226,242.625
440,2004,1227,69.87878787878788
441,2004,1228,17.77777777777778
442,2004,1229,193.34375
443,2004,1231,97.96969696969697
444,2004,1232,216.15625
445,2004,1233,219.09375
446,2004,1234,76.48484848484848
447,2004,1235,72.0909090909091
448,2004,1236,299.53125
449,2004,1237,122.71875
450,2004,1238,285.21875
451,2004,1239,255.8125
452,2004,1240,237.375
453,2004,1241,272.8125
454,2004,1242,21.583333333333332
455,2004,1243,96.96969696969697
456,2004,1245,67.9090909090909
457,2004,1246,4.305555555555555
458,2004,1247,195.21875
459,2004,1248,180.0
460,2004,1249,286.53125
461,2004,1250,194.40625
462,2004,1251,177.63636363636363
463,2004,1252,300.8125
464,2004,1253,287.9375
465,2004,1254,298.0625
466,2004,1256,133.84848484848484
467,2004,1257,21.61764705882353
468,2004,1258,171.5625
469,2004,1259,321.5625
470,2004,1260,221.78125
471,2004,1261,48.63636363636363
472,2004,1263,178.90625
473,2004,1264,54.57575757575758
474,2004,1265,295.15625
475,2004,1266,89.36363636363636
476,2004,1267,174.84375
477,2004,1268,20.61111111111111
478,2004,1269,196.78125
479,2004,1270,254.15625
480,2004,1271,318.28125
481,2004,1272,28.085714285714285
482,2004,1273,228.6875
483,2004,1274,136.45454545454547
484,2004,1275,108.125
485,2004,1276,61.42424242424242
486,2004,1277,43.05882352941177
487,2004,1278,147.78787878787878
488,2004,1279,107.12121212121212
489,2004,1280,7.583333333333333
490,2004,1281,59.39393939393939
491,2004,1282,174.6875
492,2004,1283,101.84375
493,2004,1284,160.40625
494,2004,1285,241.71875
495,2004,1286,212.34375
496,2004,1287,187.21875
497,2004,1288,294.71875
498,2004,1290,159.375
499,2004,1291,272.625
500,2004,1292,133.09375
501,2004,1293,57.15151515151515
502,2004,1296,245.59375
503,2004,1298,317.84375
504,2004,1299,324.25
505,2004,1301,12.527777777777779
506,2004,1304,69.81818181818181
507,2004,1305,31.21212121212121
508,2004,1306,283.84375
509,2004,1307,124.27272727272727
510,2004,1308,189.875
511,2004,1309,146.4375
512,2004,1310,106.59375
513,2004,1311,318.71875
514,2004,1313,299.75
515,2004,1314,16.63888888888889
516,2004,1317,207.125
517,2004,1318,173.03125
518,2004,1319,197.90625
519,2004,1320,75.42424242424242
520,2004,1321,106.78787878787878
521,2004,1322,270.78125
522,2004,1323,54.666666666666664
523,2004,1324,194.84375
524,2004,1325,216.71875
525,2004,1326,139.3939393939394
526,2004,1328,54.72727272727273
527,2004,1329,6.388888888888889
528,2004,1330,107.3125
529,2004,1331,145.0625
530,2004,1332,82.33333333333333
531,2004,1333,152.33333333333334
532,2004,1334,69.21212121212122
533,2004,1335,107.0
534,2004,1336,202.06060606060606
535,2004,1337,129.84848484848484
536,2004,1338,7.277777777777778
537,2004,1339,177.625
538,2004,1340,237.6875
539,2004,1341,313.40625
540,2004,1343,107.03030303030303
541,2004,1344,21.77777777777778
542,2004,1345,77.15151515151516
543,2004,1346,294.28125
544,2004,1347,278.53125
545,2004,1348,88.84848484848484
546,2004,1349,63.60606060606061
547,2004,1350,49.72727272727273
548,2004,1351,205.9375
549,2004,1352,251.09375
550,2004,1353,75.0909090909091
551,2004,1354,224.0625
552,2004,1356,31.2
553,2004,1357,267.1875
554,2004,1358,266.09375
555,2004,1359,244.65625
556,2004,1360,289.3125
557,2004,1361,119.9090909090909
558,2004,1362,140.03125
559,2004,1363,260.65625
560,2004,1364,136.8125
561,2004,1365,147.09375
562,2004,1366,315.375
563,2004,1368,182.78125
564,2004,1369,243.09375
565,2004,1371,32.72727272727273
566,2004,1372,156.625
567,2004,1373,203.5
568,2004,1374,155.78787878787878
569,2004,1375,193.8125
570,2004,1376,30.393939393939394
571,2004,1378,213.36363636363637
572,2004,1379,149.21212121212122
573,2004,1380,290.875
574,2004,1381,250.21875
575,2004,1382,239.78125
576,2004,1383,225.4375
577,2004,1384,253.5625
578,2004,1385,206.1875
579,2004,1386,3.3055555555555554
580,2004,1387,70.24242424242425
581,2004,1388,88.03125
582,2004,1389,151.03125
583,2004,1390,5.75
584,2004,1391,242.46875
585,2004,1392,284.375
586,2004,1393,23.944444444444443
587,2004,1394,195.96875
588,2004,1395,142.34375
589,2004,1396,93.87878787878788
590,2004,1397,72.78787878787878
591,2004,1398,281.875
592,2004,1399,223.8125
593,2004,1400,14.11111111111111
594,2004,1401,236.5625
595,2004,1402,262.96875
596,2004,1403,31.545454545454547
597,2004,1404,258.96875
598,2004,1405,98.81818181818181
599,2004,1406,278.71875
600,2004,1407,71.03030303030303
601,2004,1408,198.21212121212122
602,2004,1409,183.15151515151516
603,2004,1410,224.21875
604,2004,1411,282.21875
605,2004,1412,39.42424242424242
606,2004,1414,212.9375
607,2004,1415,209.0
608,2004,1416,75.12121212121212
609,2004,1417,138.93939393939394
610,2004,1418,71.36363636363636
611,2004,1419,271.34375
612,2004,1420,292.40625
613,2004,1421,290.40625
614,2004,1422,239.5
615,2004,1423,139.40625
616,2004,1424,77.3030303030303
617,2004,1425,121.12121212121212
618,2004,1426,199.90625
619,2004,1427,208.59375
620,2004,1428,38.72727272727273
621,2004,1429,38.94285714285714
622,2004,1431,45.484848484848484
623,2004,1433,69.21212121212122
624,2004,1434,139.63636363636363
625,2004,1435,23.441176470588236
626,2004,1436,137.53125
627,2004,1437,74.81818181818181
628,2004,1438,59.45454545454545
629,2004,1439,115.4375
630,2004,1440,314.125
631,2004,1441,226.1875
632,2004,1442,309.46875
633,2004,1443,133.4375
634,2004,1444,32.39393939393939
635,2004,1447,254.90625
636,2004,1448,15.944444444444445
637,2004,1449,58.21212121212121
638,2004,1450,130.54545454545453
639,2004,1451,174.0625
640,2004,1452,96.60606060606061
641,2004,1453,143.375
642,2004,1454,84.27272727272727
643,2004,1455,70.78787878787878
644,2004,1456,260.90625
645,2004,1457,212.125
646,2004,1458,13.222222222222221
647,2004,1459,278.5
648,2004,1460,173.25
649,2004,1461,132.9090909090909
650,2004,1462,36.05882352941177
651,2004,1463,217.53125
652,2004,1464,258.75
653,2005,1102,95.05555555555556
654,2005,1103,81.2
655,2005,1104,19.17948717948718
656,2005,1105,247.31428571428572
657,2005,1106,273.47058823529414
658,2005,1107,207.26470588235293
659,2005,1108,322.20588235294116
660,2005,1110,171.55882352941177
661,2005,1111,174.64705882352942
662,2005,1112,10.487179487179487
663,2005,1113,62.02777777777778
664,2005,1114,106.82352941176471
665,2005,1115,319.05882352941177
666,2005,1116,77.88888888888889
667,2005,1117,160.41176470588235
668,2005,1119,326.05882352941177
669,2005,1120,128.86111111111111
670,2005,1122,206.8235294117647
671,2005,1123,113.94285714285714
672,2005,1124,215.33333333333334
673,2005,1125,211.11764705882354
674,2005,1126,293.79411764705884
675,2005,1127,200.6764705882353
676,2005,1128,216.7058823529412
677,2005,1129,183.41666666666666
678,2005,1130,12.743589743589743
679,2005,1131,105.25714285714285
680,2005,1132,108.91428571428571
681,2005,1133,133.28571428571428
682,2005,1135,236.26470588235293
683,2005,1137,101.51428571428572
684,2005,1138,59.22857142857143
685,2005,1139,196.57142857142858
686,2005,1140,187.58333333333334
687,2005,1141,221.97058823529412
688,2005,1142,304.94117647058823
689,2005,1143,117.94444444444444
690,2005,1144,321.7647058823529
691,2005,1145,266.11764705882354
692,2005,1147,318.52941176470586
693,2005,1148,260.52941176470586
694,2005,1149,253.41176470588235
695,2005,1150,40.75
696,2005,1151,139.05714285714285
697,2005,1152,247.02941176470588
698,2005,1153,22.974358974358974
699,2005,1154,287.3529411764706
700,2005,1155,70.69444444444444
701,2005,1156,248.14705882352942
702,2005,1157,286.05882352941177
703,2005,1158,142.77142857142857
704,2005,1159,251.23529411764707
705,2005,1160,100.63888888888889
706,2005,1161,181.27777777777777
707,2005,1162,263.52941176470586
708,2005,1163,13.41025641025641
709,2005,1164,213.3235294117647
710,2005,1165,221.41176470588235
711,2005,1166,43.857142857142854
712,2005,1168,125.26470588235294
713,2005,1169,127.73529411764706
714,2005,1170,259.0
715,2005,1171,265.61764705882354
716,2005,1172,94.4
717,2005,1173,114.5
718,2005,1174,235.85294117647058
719,2005,1175,178.05714285714285
720,2005,1176,96.6470588235294
721,2005,1177,61.27777777777778
722,2005,1178,156.14705882352942
723,2005,1179,135.55882352941177
724,2005,1180,116.70588235294117
725,2005,1181,4.205128205128205
726,2005,1182,252.62857142857143
727,2005,1183,237.58823529411765
728,2005,1184,133.4
729,2005,1185,215.47058823529412
730,2005,1186,275.7647058823529
731,2005,1187,189.77777777777777
732,2005,1189,281.7647058823529
733,2005,1190,267.05882352941177
734,2005,1191,175.37142857142857
735,2005,1192,182.0857142857143
736,2005,1193,190.57142857142858
737,2005,1194,246.7058823529412
738,2005,1196,17.205128205128204
739,2005,1197,261.5882352941176
740,2005,1198,186.35294117647058
741,2005,1199,118.19444444444444
742,2005,1200,184.8
743,2005,1201,147.38888888888889
744,2005,1202,187.05882352941177
745,2005,1203,48.972972972972975
746,2005,1204,171.8235294117647
747,2005,1205,174.28571428571428
748,2005,1206,156.37142857142857
749,2005,1207,65.08333333333333
750,2005,1208,192.88888888888889
751,2005,1209,201.2058823529412
752,2005,1210,27.44736842105263
753,2005,1211,13.921052631578947
754,2005,1212,271.44117647058823
755,2005,1214,215.08823529411765
756,2005,1216,296.9117647058824
757,2005,1217,215.11764705882354
758,2005,1218,125.25
759,2005,1219,259.3235294117647
760,2005,1220,92.97142857142858
761,2005,1221,76.82857142857142
762,2005,1222,89.69444444444444
763,2005,1224,324.05882352941177
764,2005,1225,271.70588235294116
765,2005,1226,298.9117647058824
766,2005,1227,153.74285714285713
767,2005,1228,1.2820512820512822
768,2005,1229,112.85714285714286
769,2005,1231,57.333333333333336
770,2005,1232,171.85294117647058
771,2005,1233,204.3235294117647
772,2005,1234,31.555555555555557
773,2005,1235,48.138888888888886
774,2005,1236,295.94117647058823
775,2005,1237,162.55882352941177
776,2005,1238,282.97058823529414
777,2005,1239,228.11764705882354
778,2005,1240,308.1470588235294
779,2005,1241,305.11764705882354
780,2005,1242,8.102564102564102
781,2005,1243,71.02777777777777
782,2005,1245,80.28571428571429
783,2005,1246,9.307692307692308
784,2005,1247,214.97142857142856
785,2005,1248,282.5
786,2005,1249,171.6764705882353
787,2005,1250,239.55882352941177
788,2005,1251,239.35294117647058
789,2005,1252,228.94117647058823
790,2005,1253,239.8235294117647
791,2005,1254,259.9117647058824
792,2005,1255,327.5882352941176
793,2005,1256,151.13888888888889
794,2005,1257,9.307692307692308
795,2005,1258,164.23529411764707
796,2005,1259,310.94117647058823
797,2005,1260,183.08823529411765
798,2005,1261,29.72222222222222
799,2005,1263,204.64705882352942
800,2005,1264,188.45714285714286
801,2005,1265,256.88235294117646
802,2005,1266,82.47222222222223
803,2005,1267,221.85714285714286
804,2005,1268,52.361111111111114
805,2005,1269,131.88888888888889
806,2005,1270,239.76470588235293
807,2005,1271,328.05882352941177
808,2005,1272,80.30555555555556
809,2005,1273,214.23529411764707
810,2005,1274,63.44444444444444
811,2005,1275,59.714285714285715
812,2005,1276,132.75
813,2005,1277,15.820512820512821
814,2005,1278,36.833333333333336
815,2005,1279,124.25
816,2005,1280,36.916666666666664
817,2005,1281,77.08333333333333
818,2005,1282,166.6764705882353
819,2005,1283,63.02857142857143
820,2005,1284,209.35294117647058
821,2005,1285,167.65714285714284
822,2005,1286,228.58823529411765
823,2005,1287,285.6764705882353
824,2005,1288,276.2647058823529
825,2005,1290,270.3529411764706
826,2005,1291,314.38235294117646
827,2005,1292,126.3529411764706
828,2005,1293,147.28571428571428
829,2005,1294,305.3235294117647
830,2005,1296,165.35294117647058
831,2005,1298,298.88235294117646
832,2005,1299,316.9117647058824
833,2005,1301,39.166666666666664
834,2005,1304,89.25
835,2005,1305,39.30555555555556
836,2005,1306,274.20588235294116
837,2005,1307,41.30555555555556
838,2005,1308,285.11764705882354
839,2005,1309,189.64705882352942
840,2005,1310,121.34285714285714
841,2005,1311,318.8529411764706
842,2005,1313,272.55882352941177
843,2005,1314,2.282051282051282
844,2005,1317,190.91176470588235
845,2005,1318,99.79411764705883
846,2005,1319,268.1764705882353
847,2005,1320,51.08571428571429
848,2005,1321,105.08333333333333
849,2005,1322,145.38235294117646
850,2005,1323,56.916666666666664
851,2005,1324,193.62857142857143
852,2005,1325,70.11428571428571
853,2005,1326,46.27777777777778
854,2005,1328,13.153846153846153
855,2005,1329,7.512820512820513
856,2005,1330,49.97142857142857
857,2005,1331,79.91428571428571
858,2005,1332,78.63888888888889
859,2005,1333,88.41666666666667
860,2005,1334,26.736842105263158
861,2005,1335,84.45714285714286
862,2005,1336,219.27777777777777
863,2005,1337,118.74285714285715
864,2005,1338,29.864864864864863
865,2005,1339,141.82857142857142
866,2005,1340,175.73529411764707
867,2005,1341,323.0882352941176
868,2005,1343,152.28571428571428
869,2005,1344,89.16666666666667
870,2005,1345,157.11111111111111
871,2005,1346,301.44117647058823
872,2005,1347,282.0
873,2005,1348,266.8888888888889
874,2005,1349,81.58333333333333
875,2005,1350,146.91666666666666
876,2005,1351,150.8235294117647
877,2005,1352,249.41176470588235
878,2005,1353,144.38888888888889
879,2005,1354,206.23529411764707
880,2005,1356,27.65714285714286
881,2005,1357,321.5
882,2005,1358,169.41176470588235
883,2005,1359,209.52941176470588
884,2005,1360,111.71428571428571
885,2005,1361,168.27777777777777
886,2005,1362,99.37142857142857
887,2005,1363,263.44444444444446
888,2005,1364,215.61764705882354
889,2005,1365,132.54285714285714
890,2005,1366,328.4117647058824
891,2005,1368,129.68571428571428
892,2005,1369,196.5
893,2005,1371,127.33333333333333
894,2005,1372,275.79411764705884
895,2005,1373,298.11764705882354
896,2005,1374,138.05555555555554
897,2005,1375,233.64705882352942
898,2005,1376,76.27777777777777
899,2005,1378,148.97222222222223
900,2005,1379,218.80555555555554
901,2005,1380,286.20588235294116
902,2005,1381,241.58823529411765
903,2005,1382,310.1714285714286
904,2005,1383,261.1470588235294
905,2005,1384,237.64705882352942
906,2005,1385,144.08333333333334
907,2005,1386,73.25
908,2005,1387,178.36111111111111
909,2005,1388,32.2
910,2005,1389,187.2941176470588
911,2005,1390,41.75
912,2005,1391,266.61764705882354
913,2005,1392,242.7941176470588
914,2005,1393,15.051282051282051
915,2005,1394,150.2058823529412
916,2005,1395,91.91666666666667
917,2005,1396,95.16666666666667
918,2005,1397,95.47222222222223
919,2005,1398,202.6764705882353
920,2005,1399,164.55882352941177
921,2005,1400,35.30555555555556
922,2005,1401,48.22222222222222
923,2005,1402,256.79411764705884
924,2005,1403,27.236842105263158
925,2005,1404,305.94117647058823
926,2005,1405,101.54285714285714
927,2005,1406,305.44117647058823
928,2005,1407,242.0
929,2005,1408,223.02777777777777
930,2005,1409,209.41666666666666
931,2005,1410,274.7647058823529
932,2005,1411,302.05882352941177
933,2005,1412,51.55555555555556
934,2005,1413,253.08823529411765
935,2005,1414,175.88235294117646
936,2005,1415,270.02941176470586
937,2005,1416,130.4857142857143
938,2005,1417,40.19444444444444
939,2005,1418,70.74285714285715
940,2005,1419,305.6764705882353
941,2005,1420,280.0882352941176
942,2005,1421,260.61764705882354
943,2005,1422,163.02941176470588
944,2005,1423,128.88235294117646
945,2005,1424,90.41666666666667
946,2005,1425,115.02777777777777
947,2005,1426,260.61764705882354
948,2005,1427,201.44117647058823
949,2005,1428,23.128205128205128
950,2005,1429,51.6
951,2005,1430,222.35294117647058
952,2005,1431,44.083333333333336
953,2005,1433,113.25714285714285
954,2005,1434,181.5
955,2005,1435,57.47222222222222
956,2005,1436,54.34285714285714
957,2005,1437,17.0
958,2005,1438,79.11111111111111
959,2005,1439,89.36111111111111
960,2005,1440,311.6470588235294
961,2005,1441,297.8529411764706
962,2005,1442,236.14705882352942
963,2005,1443,85.88571428571429
964,2005,1444,87.22857142857143
965,2005,1447,247.11764705882354
966,2005,1448,4.897435897435898
967,2005,1449,6.17948717948718
968,2005,1450,91.02777777777777
969,2005,1451,229.76470588235293
970,2005,1452,34.05555555555556
971,2005,1453,147.54285714285714
972,2005,1454,48.97142857142857
973,2005,1455,54.2
974,2005,1456,283.94117647058823
975,2005,1457,91.2
976,2005,1458,18.692307692307693
977,2005,1459,216.35294117647058
978,2005,1460,163.97058823529412
979,2005,1461,110.97222222222223
