,League,Season,TeamId,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,Score_against,FGM_against,FGA_against,FGM3_against,FGA3_against,FTM_against,FTA_against,OR_against,DR_against,Ast_against,TO_against,Stl_against,Blk_against,PF_against
19,M,2003,1124,0.987780287054944,0.9555644235289332,1.0044157993941247,1.4968450499391524,1.509022920659024,0.8905666964114166,0.839313644879384,0.9228919185256047,0.9554565503892377,1.0660480205999339,0.920360095121818,1.2022007203531622,0.8063503238702857,0.8307971431610955,1.02569313558903,1.1169834961879646,1.0230004283349416,0.928580295738879,0.9342101519823092,0.7590633199381807,0.7855743376543396,0.9521843780605479,1.0797954603710949,1.1257876671810552,0.9598968704808472,0.8998253833300858,0.9107105297426654,0.8487319124663145
20,M,2003,1125,1.0160943871912433,1.0000011646030653,0.9485967578265616,1.2309649222593777,1.1736956050569802,0.9550992619640881,0.959116922305206,0.8816694803271543,1.01574071195456,1.1653604802856785,1.126670079389964,1.1943644196791523,0.5463610829601973,0.995621828579267,0.9743370580845713,0.9631556636386556,0.9880638026287243,0.992032929687887,1.0438159992505638,1.0303384946573202,0.9811800541183587,0.9311174616248872,0.9266178021502636,1.00969905069038,1.0381281031327634,1.2151653738471258,1.1862363379665548,0.9903975997078522
21,M,2003,1126,0.9235157369291475,0.9531373236494091,1.0133205222682389,0.8888750823667722,0.8971797189301577,0.8486878969725549,0.8368293581949847,0.9733759451937263,0.9022470971289168,0.8976810654774012,0.9960787497607535,1.1241411363246392,0.6094686810019545,1.0205318474264828,1.0215373087014499,1.0330020752415714,0.9776405917543567,0.9507714831241542,1.00032173243773,1.0491436485388854,1.0257871505833545,0.9627968023404567,1.0301662323105532,1.0508450644960676,1.0543738028162102,1.0145848191001414,1.0999572819440533,0.8925473066547531
22,M,2003,1127,0.9577694105377794,0.9718743709971464,1.0143168225081278,1.203346404187494,1.1804720291877357,0.8098671102315239,0.8114640253650923,0.9945628070283485,1.0402513613076882,0.8948745994847723,1.0259463599026946,0.8831558568503995,1.9822864764813508,0.9581724689401538,0.9475228504872637,0.9340119429081278,1.0227217749211304,0.874064602498824,0.8623287421733713,1.0622054168755846,0.9951775929574327,1.1408065167478818,1.0381668126636396,0.7993529875899672,0.9581045785202871,0.827732709496395,0.8688092181529548,0.9141209254620746
23,M,2003,1128,0.9569438044892702,0.892797188671328,0.8987679013678206,1.2360187703076488,1.229715274765807,1.0399124633336532,0.9837446056474144,0.8591283065224248,0.9001455505078028,1.0093917380215993,0.9792848240172214,1.0100170537772535,1.0916066312908348,0.97890923499684,0.9061692895954438,0.9277553448779619,0.9485317346408317,0.8528936624141181,0.8405024166131545,0.8800920403272208,0.8499515140813053,0.923957956161896,0.8798053941484675,0.8307994174069679,0.9883414504559211,0.8897861378769206,0.6802892666138316,1.1107242956274532
24,M,2003,1129,0.9422831377754158,0.9353782292604641,0.9995454565622667,0.8469956729223965,0.9999190963067159,0.9982702041870966,1.0044313647787253,0.9781390726970309,0.9591461768278761,0.8516566368463075,0.9847946745922638,0.9877179507693643,1.0910257529081981,1.008537847716345,0.9568991034824295,0.9209679452056511,0.9392228090109467,0.8142150179055325,0.8329306597770885,1.1439645569575259,1.088375071242671,0.956874315025734,1.0835648170906655,0.784865504758051,1.1543142876035513,0.987922183002036,1.3546891043765275,1.008315143627474
25,M,2003,1130,1.1435003005762217,1.1438662353361482,1.0488686112747876,0.9832549868772461,0.9748734210635492,1.2064808532346176,1.2078622870482645,1.1102147253994528,0.9464641717088192,1.2385323321684132,0.8689094495996948,0.9817391867063789,0.7642558896621721,1.0042474165169997,1.0982490682521298,1.1252813073747625,1.0673406429509864,1.035335695969878,1.0308031865313116,1.0583834500096256,1.0207545592118652,1.1691235114069627,0.9537402403523064,1.1306862914853713,0.9472590738397817,1.0214981662194043,0.9461808131032866,1.0820950708679307
26,M,2003,1131,0.9875536498723182,0.9586995333816255,0.9669454125409903,1.0366149725614557,1.0267380375321185,1.0653535152130202,0.9876536181045772,0.9111296836491061,1.0334064888364243,1.0093198114300204,0.9060499033035889,0.7817243316977653,1.0691599857355523,1.0719868224421003,0.9101328996321328,0.8647718047437847,0.9260783353377537,0.7767882562403574,0.8752334018534084,1.1733312073798072,1.2060048652388466,0.9155550427826983,0.9835097251942194,0.8723585039558083,0.9232053647279229,0.9521651332796577,0.9543858992434011,0.9481054840587907
27,M,2003,1132,0.9290953738995434,0.844409967041807,0.8733180525389572,1.0453423023147597,1.008562355124944,1.1397658590234832,1.0921025623253384,0.7764769014014015,0.9873554836453757,0.9492820887456841,1.1423937494335186,1.0588675409526669,0.9230909105548705,1.0947689601981416,0.986966741753939,0.9380284096077124,0.9634969771628495,1.0887640471826812,1.1176687962411904,1.1123493171178955,1.085214303374958,1.0176548520321407,0.9961433059368483,0.9694752100142833,1.0030681005033508,1.2245711170844595,1.0822560122708416,1.031996510008935
28,M,2003,1133,1.0367546188749968,0.9946580252151827,1.0330352289374383,1.032607909740731,1.0591164726417017,1.19299750242879,1.1949450705760878,1.0307986785620997,1.0424987653741948,0.9272664088273916,0.9745611311797265,1.1357151383199007,0.5593468619034666,1.0666157116801398,1.0389303073173077,1.0257307826735313,1.0122552664227595,1.1999842515695383,1.2121396322382216,1.0402639426767117,1.0345047210569247,0.9214871912643327,1.1202932372311538,1.143227137449552,1.1036175046018946,0.9382647469300319,1.238376054264716,1.0980008525309461
29,M,2003,1135,1.1232656804624748,1.0520130938946983,0.998233656764445,1.0075448856099563,0.9626338353386434,1.4144427184106958,1.311046318702253,0.9170950154843411,1.0244946917331568,1.0694403443302762,1.0449048486997576,1.044218401171289,1.2462454885369767,0.9278018903053938,1.0741993731247195,1.1413770967742627,1.0998592209141305,1.02757807339691,1.1354878183835884,0.9037763616141467,0.8944232366213627,1.070612811431318,0.9888512137529092,1.0391529451101862,1.053202002084413,1.0404178148513827,0.8944297828785583,1.1287179616477623
30,M,2003,1137,0.8689189870305566,0.8090783467775998,0.8750673850019861,0.91323981821872,0.9477522078174655,1.075304826669112,1.1571833278653538,0.8997196039804739,0.9815202086099873,0.8747754156837401,1.111393430148014,0.8332748518243557,0.7524828632025555,0.9563756631992666,0.8910731738338991,0.8983636019429244,0.9147456011878818,0.9203774676246317,0.9118317615141704,0.8537715261562083,0.8399934043685285,0.8138894464425838,1.0104753443226944,0.9177732122212797,1.078864472311589,1.1389452974782341,0.8155303606938091,1.0949766994405337
31,M,2003,1138,0.9023583841042515,0.9332518290949603,1.0597580444765997,0.8656994160161212,1.0347942539658528,0.8275575768173815,0.8745082891979787,1.216340974337413,1.0133240647252515,0.9223887240220894,1.0126045699887103,0.8981454569790029,0.7204442658161155,1.1281529591921695,1.0198774771119978,1.0286149398110587,0.9787548291205724,0.9626416876646468,0.9788178334973087,1.0367208258556802,1.16474351509246,1.0072249181187671,1.1121821784932773,1.099165713170658,0.9221974071249333,1.0212966689174365,1.2008432622588445,0.8490652664618631
32,M,2003,1139,0.9826430101317629,0.9883137086348546,0.9263503219590199,1.408694205980835,1.2894710120854338,0.8159112616900287,0.7782341237010846,0.6939018292897304,0.8983424487205451,0.9744070952401261,0.718669324017649,0.9653235192647874,0.5751601888344077,0.8024166211344889,0.8765074562291089,0.9540326591887519,0.9490408600434616,0.8045666014960777,0.8401385177288588,0.6663895042117237,0.6932926196331742,0.9121179736429113,0.8899585046988919,0.7111638342450156,0.8384847725300798,0.7326327417623418,0.9202892463368143,0.8590588546150222
33,M,2003,1140,1.0498554886918887,0.9939202702689587,0.9588386809183707,1.025787902571541,0.9741177090627913,1.25912054576508,1.177244625300901,1.0361144987346187,1.10354155672345,1.0065644106695504,0.9568973814828686,1.1174926592591128,0.8477382423638298,1.0751462024947152,0.9333238795232024,0.8717142240635618,0.9477925634006579,0.8747034564920133,1.0021060747220445,1.186218960587904,1.1651956972516253,0.9624602212576353,0.9325663033385609,0.8596428063416873,1.04892702631883,0.8806584039310346,0.7820101307670567,1.072586785573841
34,M,2003,1141,1.126734210435256,1.0861414318472782,0.971024438538573,1.0995768317340218,1.0105329327122963,1.2702002406677106,1.1631870843805956,0.9829647659052998,1.0382191163485723,1.1490273259828458,1.257108785625893,1.016731479563384,1.4257570656618106,1.0207541185874518,1.0276403127768459,1.0759791598730064,1.080827204782303,0.8162645154648362,0.801796545959049,1.0005527843902298,0.9911508320878045,1.1495123460297008,0.8313798107742902,0.8563526391036019,1.121296483686751,1.2323595120973578,0.8642740272125736,1.090286391683551
35,M,2003,1142,1.010949645010444,1.0111404420519932,1.0407320046877448,1.0427908137992132,1.150086700399766,0.9766993610055899,0.9652712759113815,1.043745583108614,1.0686465113134438,0.9962300747135137,1.1104091983013407,1.1047040466414297,1.4904177345137912,1.0266860531831743,1.0128856305391278,1.0212320465454119,1.0641335324711445,0.7991185947816439,0.8431654792951149,1.0725445580285426,1.0711960107550758,1.1926559058998165,1.0881849507362102,1.016161699895915,1.0867402634651981,1.1948884217755775,0.8464300768617433,0.9640330468612075
36,M,2003,1143,1.0217692366654036,1.0452023330129963,0.9935263069618884,1.02256855135088,0.9457083619801271,0.9193121381200986,0.9326549989086937,0.929118968674241,1.017812243077503,1.1050448442167284,0.9191179831438604,0.9982197862022665,0.8931607839731505,0.8698978573346318,0.9668524153349426,0.9795169577701606,1.00031892242585,1.1482823476609152,1.1960557967964318,0.8772231794879797,0.8784936068407075,0.9474660409206827,0.976115421215508,1.1397749956164454,0.973145043087026,0.9236630347014985,0.8385465281460641,0.9588882323488693
37,M,2003,1144,0.9020656879953146,0.8933202397611075,0.9018120393871343,0.9403951139944273,0.9265676488742419,0.9278830915433381,0.9211843208082517,0.6665081781994904,0.8532304541522209,1.0244950678129272,1.1085751896051654,0.7864402203381138,0.795541602613891,0.9124325371716022,1.0936604944944477,1.1486596475692616,1.0113615586525913,1.158831046349445,0.9776278849863967,0.8859937892171151,0.8788141804970857,1.0379832231035258,1.0677403249096464,1.3170053614286226,1.0275739907272456,1.2908529743559833,0.898595014357552,0.9849930529464889
38,M,2003,1145,0.9855806640330342,1.0594440369803377,1.0500643118254278,0.9538740408275237,0.9512131630651882,0.7698811248382279,0.7755394148317502,0.9421551153727119,1.0696063321873284,1.113193903695861,0.9503674846536341,1.1053635442409422,0.9360146983834616,0.9892604267984401,1.003202521687249,1.005381511389802,1.0461613897526891,1.13494877590481,1.1168167387685104,0.9758579100255805,0.9989698430313023,1.0822583153350855,1.0564888650649389,0.968717580690734,0.9603772959860304,0.986759203771029,0.9987639267006247,0.8520303445892902
39,M,2003,1147,1.0359321026757233,1.0123310294522583,0.9770385221888747,0.7250620820041166,0.7745471077136402,1.2387878472310938,1.0832507429757798,0.9135393770936203,0.7720966913709598,0.8970991324163938,1.0348942263295526,1.0959263590950699,1.149225958900038,1.0156409153897465,1.0791509798433891,1.088867217629446,0.9948304031422641,1.029737927159758,0.9191039136801925,1.0848400248196952,1.0657849615053938,1.1145300654516495,0.8728043871358107,1.1430367830878376,1.1540662339526186,0.816411351244785,1.0742019954823365,0.9948666298351758
40,M,2003,1148,0.9272370121285627,0.952752914899038,0.9223333729023403,0.8219330235482603,0.7628346984988312,0.8901426946666289,0.8366850731389681,0.9533532333218631,0.9396359088007948,0.8070628452222103,1.0119955936152012,0.7665031283972125,0.5314984060665073,0.8131478590190246,0.9195851072679909,1.0009965090847588,0.9720055861262323,1.030998874032699,1.0737655230565297,0.6124659603841649,0.618842139459708,0.8180555659554261,0.8128446537432931,0.9263309945198752,0.8685402347194838,0.8626043189322566,0.6877954180477721,0.9307867723992153
41,M,2003,1149,0.9217609814864679,0.9923786960194633,0.9852875546022544,0.6409893897820302,0.7691732257212222,0.8078991287477127,0.7641060224269426,0.9120662374374724,0.9128660790974868,0.9180194983810529,1.0013415691124454,1.2586887690300836,0.8360277806483476,1.0143981571195393,0.9363154351350897,0.9160711564163525,0.9179475748365384,1.009288557648252,0.9501687887472382,0.9948142615644504,1.0113380084459411,0.9173366888505604,0.9690624335115829,0.8818156003534422,1.1759648610592661,0.9010365475495801,1.1733439725366714,0.8401465197873765
42,M,2003,1150,0.9926288586004457,0.9893125650759844,1.0641906371579388,1.2238837441101418,1.264856329335534,0.9117894741830236,0.9948043932657604,1.2408224976540114,0.9979173820066305,1.0683787927691573,0.9464799312081374,1.2984315617715936,0.6881025551749165,0.9539542829905955,1.0288442556066106,1.0496442951436808,0.9959743880034541,1.2394645937367326,1.0724844664016406,0.8987256157846565,0.8760180944281895,0.9264742866767244,1.1117713906130973,1.050012403889528,1.092252656044817,0.8571041539630145,1.1573413085581152,0.9685039542626744
43,M,2003,1151,1.0964433054916776,1.069817039495138,0.9953730342666652,1.1074374353690564,1.0530279777320704,1.1865125151858644,1.101487151638753,1.0504503377706704,0.9529694571945131,1.116408252641439,1.0801485576482441,1.0050321695480604,0.8908431257078119,0.9673798497901882,1.036193861911786,1.0624593451100546,1.02538348179505,1.2017247378180145,1.1547995502782706,0.8846646961326388,0.8559680788624158,0.965266102791253,0.859213526301125,1.1424914776107409,1.0452458669345284,1.136460336307995,0.8529718863380069,1.081448249697676
44,M,2003,1152,0.8971290718604015,0.9414377033141198,0.9486766204955024,0.5737927268878699,0.6138365253683515,0.9032396223584702,0.9951007979693994,1.0775063773460896,0.8898377456466643,0.8458933894033824,1.2085350643429318,1.0741729645889435,0.565090887662945,1.1397466071790292,1.0647189130475272,1.0117943356982766,0.9372417650130497,1.0117031604801865,1.006337250479099,1.3014668454911527,1.2730459271673336,0.9692261562348266,0.9395658601094667,1.1729626855090673,0.9791890339032593,1.2343305347662197,1.288024611306641,0.9577108166251709
45,M,2003,1153,0.9817624712131751,0.9489802205303436,1.0013083569541308,1.0782147407019027,1.0394036474879242,1.044667498679568,1.0577391393288917,1.0077785026494248,1.0209447142111638,0.9268004168978053,0.7371918147204075,0.7725546709268285,1.4421127166222287,0.9658019869886766,0.921315253402281,0.9098267469042205,0.9545079227708788,0.9618099245760743,0.9238667638764361,0.966503793593839,1.007234099762422,0.9690481453239761,1.0754514319447344,0.9380920347150061,0.9357624716327558,0.6550517328055614,1.080192385696822,1.0077409796522794
46,M,2003,1154,0.861085100976516,0.8399897012052655,0.9326129000569202,0.8853233812619585,1.003637602153601,0.9191125126876656,0.9815635468013546,0.8950794463144582,0.9208855050312065,0.9010974081473839,1.0192172109456927,0.9689646043719281,0.8419216459523662,1.0428968814563038,0.9708225458983837,0.933537220803252,0.922188271858674,0.9685398148470409,0.9784660945020172,1.1330516919471199,1.1491677560643956,0.9676422431849919,1.0881614026406452,0.9724836680204921,1.0020497299070887,0.9541811041958796,1.243923407337756,1.0086127879664266
47,M,2003,1155,0.9504573983073352,0.965720705730376,0.9653274333494793,0.7560691189385461,0.7540179406163128,0.9841954489858542,1.0401688411352354,1.0698185140643663,0.9551082149292904,0.8974798025573256,0.889648280192155,0.9567614936585032,0.6986826387666893,1.0118251099648972,0.9910533432185855,0.9775458137797015,0.9463367406340799,1.1893478471047694,1.1735786699787991,0.9833964536016936,0.9960237343884877,0.9549480574285818,1.0046914168783867,1.113941291996251,0.9630996446232065,0.957803686292774,0.9301904885866032,1.066552152588674
48,M,2003,1156,0.9348439298510935,0.9319819237409527,0.940222913268092,0.9581000783618403,0.9152733184115313,0.9287655385214338,0.9807586358704395,0.9371052486627545,0.9077316725359076,0.988897230706884,1.1989453211600236,1.0997893309714537,1.3562851286339892,1.006760491651402,1.0518881600975203,1.0899601498545064,1.0449280959506975,1.0495308151111853,0.9598397170674844,0.9474037854026278,0.9530448632940327,1.1572691477950314,0.9732769452496215,1.1555623605771035,1.0074547211032914,1.3475507461916072,0.8460161506591638,1.0349580481362985
49,M,2003,1157,0.9681310170452093,0.9658415806524653,0.988613598992975,0.9668463517147243,0.9074249132093508,0.9711858756589886,0.9282916297593077,1.1211075874829513,0.959356708117809,0.9308112485409571,1.0683807482445307,0.7905878736527531,0.4639612096868105,1.1013373534779674,0.9894228515795306,0.9677264104359629,0.9588829054812502,0.7782783407826773,0.86046271086538,1.1821692972897895,1.1570334596270533,0.9657485831916824,0.888258162326675,0.8294760812335652,0.9460238062059506,1.154866872340307,0.9481542072484485,0.9810339938589949
50,M,2003,1158,1.0083415297686498,0.9829264975613522,1.009361933915231,1.3347416021381653,1.211366490263767,0.9604136994010382,0.9856601010122432,0.913745772658942,1.0290861513314982,0.999974462185583,0.890360989809531,0.9704792132839851,1.2396548315848575,0.9869093734634522,0.9428274005497449,0.9367963753080927,1.0129169895224104,0.8358867119931149,0.9361715564982088,1.0352486721883976,1.0442191066611943,1.0795625370302773,1.109874626377909,0.9299733054172702,0.9765100217879186,0.9272352133794731,0.9262218845037261,1.037665689420046
51,M,2003,1159,0.9950448765344055,1.0337692838145613,1.0206631529552412,1.0243519172049107,1.0034764479591525,0.8373527187643326,0.8117223689107431,0.9121786214278987,0.9409587845084109,1.002240727547842,1.0080202753245757,0.9697963212223132,0.5667795010684646,1.020252737782734,1.0148747546934684,1.021903939403709,0.9550201513556301,0.8040328345109271,0.8152132958536461,1.114598409050608,1.0680767731468492,0.9018532850253611,1.0399108479095192,0.8860232145778886,1.082522262313833,0.9491319512533924,1.0821019873158664,0.8644576357157128
52,M,2003,1160,1.0879135935997688,1.0959906067192562,1.0709724641514276,0.7948494051195795,0.8584983917271665,1.1855112884587178,1.2004207838985332,1.2076957271835,1.1756056515535567,0.9779479377479515,0.9610458793108758,0.896788241706785,1.8975636535707414,0.9524178827706985,1.0315336928147032,1.043547309900319,1.0993175619395774,1.1534026578705237,1.1241335255825624,0.9629898855970062,0.9797050300014662,1.1201042300886777,1.008709836530456,1.0208385491333505,0.8648646733405775,0.9314249139141275,1.0021125905552437,1.0549166113086423
